custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_364,14.015,42.458,318.53,False,130.00679,0.80291
m_365,12.525,42.775,501.28,False,281.66001,1.08314
m_366,13.069,43.482,607.7,False,124.195,0.79224
m_367,12.407,42.781,460.84,False,483.54255,2.04307
m_368,12.844,42.585,900.0,False,7.94573,0.44332
m_369,13.491,42.963,550.96,False,8.20709,0.44587
m_370,13.037,43.543,572.74,False,120.17227,0.78478
m_371,13.475,42.861,556.36,False,7.99726,0.44382
m_372,13.16,42.617,581.57,False,7.94573,0.44332
m_373,12.547,42.613,446.38,False,24.78191,0.54713
m_374,13.54,43.091,397.5,False,122.5731,0.78924
m_375,13.452,43.299,405.58,False,8.58894,0.44948
m_376,13.54,43.19,394.49,False,8.4779,0.44844
m_377,13.561,42.954,659.59,False,12.11275,0.47816
m_378,12.8,42.525,512.36,False,74.99087,0.69383
m_379,12.099,43.028,545.06,False,71.89806,0.68685
m_380,13.245,43.522,426.6,False,497.33812,2.32387
m_381,13.31,43.495,401.6,False,8.7585,0.45105
m_382,13.578,43.192,462.12,False,121.76856,0.78774
m_383,13.603,43.111,463.86,False,25.48948,0.55016
m_384,13.593,43.161,515.89,False,8.42296,0.44793
m_385,12.779,42.498,462.83,False,8.36842,0.44741
m_386,13.097,42.524,246.17,False,7.94573,0.44332
m_387,12.051,43.126,263.92,False,70.39665,0.68341
m_388,13.631,43.05,530.76,False,8.53322,0.44896
m_389,13.498,42.735,524.12,False,7.94573,0.44332
m_390,13.608,43.184,286.06,False,11.10446,0.47067
m_391,13.631,43.091,364.88,False,18.1059,0.51514
m_392,12.662,42.498,618.52,False,7.94573,0.44332
m_393,12.106,42.863,726.48,False,98.90685,0.74398
m_394,13.137,42.512,546.41,False,24.43586,0.54563
m_395,12.872,43.684,456.87,False,129.16364,0.80137
m_396,13.659,43.102,364.4,False,10.4599,0.46562
m_397,12.051,42.917,581.9,False,24.78191,0.54713
m_398,12.413,42.558,410.6,False,71.89806,0.68685
m_399,12.966,43.688,456.63,False,127.49024,0.7983
m_400,12.298,42.622,626.53,False,31.29143,0.57306
m_401,12.918,42.448,819.61,False,24.43586,0.54563
m_402,13.394,43.525,519.3,False,28.74008,0.56337
m_403,13.633,42.82,550.79,False,8.42296,0.44793
m_404,13.528,42.686,590.82,False,7.99726,0.44382
m_405,12.066,42.835,563.01,False,495.61114,2.27943
m_406,12.216,42.669,270.05,False,126.65999,0.79678
m_407,13.673,43.202,528.04,False,151.53712,0.84163
m_408,13.55,43.403,434.88,False,26.77897,0.55553
m_409,13.353,43.578,444.0,False,8.81583,0.45157
m_410,13.301,42.52,646.02,False,7.94573,0.44332
m_411,12.981,43.718,366.86,False,26.40374,0.55398
m_412,13.092,43.697,542.92,False,10.74121,0.46785
m_413,13.636,43.316,545.47,False,127.49024,0.7983
m_414,13.686,43.229,412.78,False,128.32479,0.79983
m_415,12.013,42.863,530.78,False,375.09523,1.32507
m_416,12.204,42.646,480.38,False,39.85927,0.60229
m_417,13.732,43.085,762.43,False,123.38191,0.79073
m_418,12.769,42.411,691.13,False,370.32452,1.30945
m_419,13.509,42.622,584.59,False,7.94573,0.44332
m_420,12.969,43.732,294.79,False,131.70603,0.80601
m_421,13.707,42.873,487.83,False,36.85289,0.59253
m_422,13.621,43.366,396.89,False,133.42253,0.80913
m_423,13.727,42.898,517.39,False,127.49024,0.7983
m_424,12.686,42.406,788.08,False,30.20105,0.56898
m_425,12.337,43.647,472.92,False,8.10143,0.44484
m_426,13.49,42.587,443.18,False,7.94573,0.44332
m_427,12.883,43.765,471.48,False,8.36842,0.44741
m_428,12.355,42.493,536.48,False,33.83524,0.58222
m_429,12.102,42.686,493.13,False,370.32452,1.30945
m_430,13.283,42.45,900.0,False,73.42932,0.69033
m_431,12.567,42.401,700.5,False,24.43586,0.54563
m_432,12.645,42.384,900.0,False,10.32226,0.46451
m_433,12.205,42.575,385.03,False,10.95758,0.46954
m_434,11.902,42.963,513.09,False,371.52215,1.31333
m_435,12.295,43.658,409.08,False,9.66296,0.45904
m_436,12.141,43.57,403.69,False,459.55003,1.76419
m_437,12.44,43.728,587.06,False,7.94573,0.44332
m_438,13.73,43.307,253.61,False,225.26198,0.97302
m_439,12.414,43.724,410.38,False,82.11788,0.70942
m_440,13.794,43.18,483.35,False,249.84864,1.01924
m_441,13.551,43.53,465.52,False,8.87357,0.4521
m_442,13.303,42.435,612.46,False,73.42932,0.69033
m_443,13.814,42.944,283.75,False,130.85426,0.80446
m_444,12.597,42.367,599.92,False,7.94573,0.44332
m_445,12.054,43.541,355.89,False,499.3884,2.38175
m_446,13.841,43.097,365.62,False,395.84267,1.39988
m_447,12.777,42.328,425.81,False,7.94573,0.44332
m_448,12.67,42.338,598.77,False,122.5731,0.78924
m_449,12.297,43.708,410.8,False,35.56349,0.58819
m_450,12.632,43.811,396.72,False,234.97778,0.99103
m_451,12.803,43.827,533.65,False,17.61268,0.51246
m_452,13.622,43.512,600.0,False,125.83404,0.79526
m_453,13.86,43.024,540.9,False,181.88601,0.89523
m_454,13.629,42.582,461.0,False,11.87156,0.47641
m_455,12.482,42.361,496.79,False,200.67071,0.92854
m_456,12.377,43.764,508.33,False,7.94573,0.44332
m_457,13.872,42.98,287.69,False,467.65789,1.84149
m_458,12.571,43.821,659.04,False,125.83404,0.79526
m_459,13.833,42.828,437.18,False,128.32479,0.79983
m_460,12.553,42.334,439.93,False,125.83404,0.79526
m_461,12.789,43.849,557.08,False,485.21672,2.07007
m_462,12.65,42.304,552.72,False,125.83404,0.79526
m_463,13.893,42.934,332.9,False,425.31379,1.53332
m_464,12.673,43.858,329.68,False,9.8558,0.46067
m_465,12.336,43.781,888.45,False,7.94573,0.44332
m_466,12.565,42.299,445.6,False,127.49024,0.7983
m_467,12.966,42.272,408.79,False,17.49162,0.5118
m_468,12.668,43.872,520.41,False,31.96506,0.57553
m_469,12.871,42.261,572.35,False,125.83404,0.79526
m_470,13.914,42.885,210.94,False,344.51276,1.23283
m_471,12.686,42.265,592.15,False,24.78191,0.54713
m_472,11.769,42.896,469.58,False,125.83404,0.79526
m_473,12.746,42.257,575.33,False,7.94573,0.44332
m_474,12.844,42.252,489.78,False,9.79106,0.46012
m_475,13.818,42.677,619.0,False,8.26049,0.44638
m_476,11.746,43.273,467.52,False,149.64815,0.83827
m_477,12.754,43.898,479.7,False,25.31063,0.5494
m_478,12.753,42.248,487.67,False,7.94573,0.44332
m_479,13.93,42.827,319.26,False,343.25671,1.22939
m_480,11.873,42.674,479.46,False,126.65999,0.79678
m_481,12.572,42.257,500.44,False,499.3884,2.38175
m_482,12.805,42.229,415.1,False,33.83524,0.58222
m_483,12.744,42.231,533.23,False,9.72678,0.45958
m_484,12.265,43.816,630.37,False,168.27835,0.87124
s_485,13.089,42.796,780.91,False,9.72678,0.45958
m_486,12.544,43.919,556.17,False,12.11275,0.47816
m_487,12.878,42.201,457.85,False,101.6349,0.74936
m_488,12.238,42.327,554.99,False,30.41594,0.5698
m_489,12.311,43.874,800.2,False,7.94573,0.44332
m_490,12.74,43.963,274.61,False,126.65999,0.79678
m_491,13.802,42.528,494.01,False,8.26049,0.44638
m_492,12.209,43.864,672.62,False,7.94573,0.44332
m_493,12.345,42.241,284.87,False,125.83404,0.79526
m_494,11.716,43.508,378.16,False,115.48531,0.77599
m_495,12.659,44.001,338.75,False,125.83404,0.79526
m_496,12.739,42.134,346.85,False,462.57823,1.79158
m_497,12.567,44.059,230.92,False,124.195,0.79224
m_498,12.3,44.005,617.85,False,31.73887,0.57471
m_499,12.523,42.091,446.08,False,125.83404,0.79526
m_500,12.899,42.049,857.43,False,8.15408,0.44535
m_501,12.638,42.036,374.94,False,462.57823,1.79158
m_502,13.393,42.107,555.31,False,102.32696,0.75072
m_503,12.339,44.118,265.51,False,499.3884,2.38175
m_504,12.941,41.961,309.81,False,87.40757,0.7206
m_505,12.405,44.197,226.01,False,125.83404,0.79526
m_506,14.094,42.248,507.35,False,127.49024,0.7983
m_507,12.366,42.857,438.04,False,499.3884,2.38175
m_508,14.181,42.304,353.24,False,130.85426,0.80446
m_509,11.249,43.777,760.0,False,333.14043,1.20251
m_510,13.492,43.08,435.32,False,498.17254,2.3467
m_511,12.832,42.527,507.46,False,7.94573,0.44332
m_512,12.888,42.501,900.0,False,7.94573,0.44332
m_513,13.167,43.58,327.61,False,8.64506,0.45
m_514,12.093,42.92,440.45,False,7.94573,0.44332
m_515,12.286,42.662,594.52,False,55.72775,0.6476
m_516,12.904,42.466,669.26,False,24.43586,0.54563
m_517,13.246,42.522,452.77,False,168.27835,0.87124
m_518,13.046,43.69,440.98,False,360.63207,1.27923
m_519,12.331,42.573,715.22,False,7.94573,0.44332
m_520,13.716,43.085,617.36,False,125.83404,0.79526
m_521,13.442,43.527,492.36,False,299.72871,1.1223
m_522,11.947,43.015,442.76,False,373.90755,1.32113
