# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:150km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
t_1243,48.53185,33.95037,0.005325918,0.004054101,0.0062726047,0.0061291703
t_1244,48.35219,33.95037,0.0051977993,0.0039612614,0.0060991487,0.0059975474
t_1245,48.44202,34.02485,0.0055215955,0.004208225,0.0065070805,0.0063414895
t_1246,48.53185,34.02485,0.0065225875,0.0052011493,0.0072946968,0.007623623
t_1247,48.35219,34.02485,0.005384086,0.0040903767,0.0063686566,0.006183151
t_1248,48.44202,34.09927,0.009801557,0.0086995885,0.009629422,0.011872586
t_1249,48.53185,34.09927,0.006878751,0.005488119,0.007696121,0.00800579
t_125,52.12511,33.72652,0.0050823153,0.004249136,0.005302484,0.0062281424
t_1250,48.17253,34.02485,0.008318125,0.0072346935,0.008357195,0.010085078
t_1251,47.99286,34.02485,0.006037777,0.004833701,0.0067125214,0.007122029
t_1252,48.0827,34.02485,0.0051937676,0.0039489446,0.0061181043,0.0059841946
t_1253,48.17253,34.09927,0.0056943167,0.0043640914,0.0066610216,0.006547447
t_1254,47.99286,34.09927,0.005366396,0.0040805633,0.0063358215,0.0061679236
t_1255,48.26236,34.09927,0.0058668233,0.004515773,0.006827133,0.006748744
t_1256,48.0827,34.09927,0.008855507,0.0077601816,0.008824,0.010732352
t_1257,48.26236,34.17363,0.009960385,0.008824925,0.009821409,0.01203639
t_1258,48.17253,34.17363,0.0062241107,0.0048207217,0.007197704,0.007154545
t_1259,47.99286,34.17363,0.006833041,0.0055062394,0.0075601563,0.008014025
t_126,52.21495,33.8012,0.0037243972,0.00283665,0.004354628,0.004402401
t_1260,48.35219,34.09927,0.006380706,0.005012745,0.007247686,0.007392437
t_1261,48.53185,34.17363,0.0068749296,0.0053906734,0.007845405,0.007901503
t_1262,48.44202,34.17363,0.0068022483,0.0053372756,0.007750439,0.007829112
t_1263,48.35219,34.17363,0.0077094897,0.0063299136,0.008370525,0.009065817
t_1264,48.44202,34.24791,0.008322518,0.006851875,0.009029872,0.009738085
t_1265,48.53185,34.24791,0.0087048365,0.007236202,0.009347145,0.010213216
t_1266,48.35219,34.24791,0.009173404,0.0078085717,0.009567903,0.010887226
t_1267,48.44202,34.32214,0.011577753,0.010320624,0.011412926,0.0138619
t_1268,48.53185,34.32214,0.012584581,0.011432187,0.0121025285,0.015128379
t_1269,48.35219,34.32214,0.0077830716,0.006188204,0.008768171,0.008932822
t_127,52.03528,33.8012,0.0055295983,0.0046465755,0.0057441136,0.0067606904
t_1270,48.0827,34.17363,0.0059630894,0.0045845453,0.0069616046,0.006845085
t_1271,47.99286,34.24791,0.006471907,0.005040556,0.007436023,0.0074428273
t_1272,48.0827,34.24791,0.0065178988,0.005064408,0.0075225076,0.0074790134
t_1273,48.17253,34.24791,0.010211308,0.0090204775,0.010130763,0.0122921085
t_1274,48.26236,34.24791,0.0069298544,0.0054308753,0.007919297,0.007956085
t_1275,48.0827,34.32214,0.010616493,0.009390397,0.010536955,0.0127473315
t_1276,48.17253,34.32214,0.011135387,0.009934974,0.010934012,0.013385509
t_1277,48.26236,34.32214,0.010512616,0.009199049,0.010605992,0.01254947
t_1278,47.99286,34.32214,0.0070859184,0.0055826204,0.0080448715,0.008149498
t_1279,48.26236,34.3963,0.007781914,0.006124605,0.008910816,0.00886642
t_128,52.12511,33.8012,0.00527224,0.0044032256,0.005516434,0.0064429487
t_1280,47.99286,34.3963,0.007729462,0.0061564045,0.008687269,0.00888869
t_1281,48.17253,34.3963,0.009586013,0.008087118,0.010142173,0.011262764
t_1282,48.0827,34.3963,0.008348806,0.006779095,0.009205137,0.009667963
t_1283,47.99286,34.47039,0.01169764,0.0103898635,0.011606243,0.0139609445
t_1284,48.17253,34.47039,0.011438988,0.010002558,0.011615074,0.013544004
t_1285,48.26236,34.47039,0.013313247,0.0120793,0.012876615,0.015908616
t_1286,48.0827,34.47039,0.010399975,0.0088945795,0.010845385,0.012240896
t_1287,48.17253,34.54441,0.008913833,0.007107978,0.010092188,0.010117519
t_1288,47.99286,34.54441,0.010276593,0.00867255,0.010901698,0.011996147
t_1289,48.26236,34.54441,0.009746398,0.00793797,0.010762052,0.011137778
t_129,52.03528,33.87582,0.0057440056,0.0048226197,0.005983227,0.0070027583
t_1290,47.54371,33.65178,0.003933395,0.003056751,0.00449813,0.0046929764
t_1291,47.45387,33.65178,0.0035445783,0.0026823506,0.00417275,0.0041859536
t_1292,47.63354,33.65178,0.0046814564,0.0038046592,0.0050740694,0.005674995
t_1293,47.45387,33.72652,0.0038722036,0.0029687795,0.0044958103,0.004584933
t_1294,47.63354,33.72652,0.0038672688,0.0029264644,0.004551299,0.004539941
t_1295,47.54371,33.72652,0.003942173,0.003020593,0.004580208,0.0046602655
t_1296,47.54371,33.8012,0.003782269,0.0028145825,0.004529332,0.004397374
t_1297,47.45387,33.8012,0.0040031224,0.0030546691,0.0046711494,0.004714374
t_1298,47.63354,33.8012,0.0044116187,0.0034290054,0.0050492724,0.005223628
t_1299,47.54371,33.87582,0.00428709,0.00327025,0.0050040022,0.005022942
t_13,51.31663,33.72652,0.004456258,0.0033776648,0.0052365037,0.00518344
t_130,52.57427,33.87582,0.004055515,0.003237615,0.0044872393,0.0049079387
t_1300,47.18438,33.65178,0.002843005,0.0020483385,0.0035323356,0.0032993134
t_1301,47.27421,33.65178,0.0034022413,0.0025748506,0.004005348,0.004028779
t_1302,47.36404,33.65178,0.002757447,0.0019537914,0.0035217528,0.0031761825
t_1303,47.36404,33.72652,0.0036192553,0.0027332073,0.0042692902,0.004262403
t_1304,47.18438,33.72652,0.004597743,0.003769499,0.004918412,0.0056068012
t_1305,47.27421,33.72652,0.0037185566,0.0028522632,0.0043146554,0.0044160867
t_1306,47.36404,33.8012,0.0040228213,0.0030957316,0.0046525085,0.0047625094
t_1307,47.18438,33.8012,0.0033319504,0.002448339,0.0040444843,0.003875293
t_1308,47.27421,33.8012,0.0040282966,0.0031225467,0.0046209916,0.004791023
t_1309,47.36404,33.87582,0.0039212396,0.002946118,0.004647838,0.004576578
t_131,52.75394,33.87582,0.0041369298,0.0033731798,0.004445753,0.0050594904
t_1310,47.63354,33.87582,0.0040339483,0.0030030159,0.00484307,0.004670916
t_1311,47.45387,33.87582,0.0043313773,0.0033382303,0.005002558,0.0051064817
t_1312,47.54371,33.95037,0.00434247,0.0032739157,0.0051314165,0.0050425157
t_1313,47.63354,33.95037,0.0043195104,0.0032355366,0.00515451,0.004997158
t_1314,47.45387,33.95037,0.004066316,0.003028333,0.0048809815,0.0047070095
t_1315,47.54371,34.02485,0.004537697,0.0034200705,0.0053764028,0.0052516405
t_1316,47.63354,34.02485,0.004604812,0.003466518,0.0054715285,0.00531962
t_1317,47.45387,34.02485,0.004355937,0.0032652903,0.005194166,0.0050387043
t_1318,47.45387,34.09927,0.004636429,0.0034924569,0.0055059027,0.0053555546
t_1319,47.54371,34.09927,0.004833249,0.003660587,0.005703219,0.005585193
t_132,52.6641,33.95037,0.0040201014,0.003194159,0.0044752015,0.004854314
t_1320,47.72337,33.87582,0.0042624655,0.0032050053,0.0050524836,0.0049476386
t_1321,47.8132,33.87582,0.004974207,0.003908601,0.0056312345,0.0058812215
t_1322,47.90303,33.87582,0.0051375637,0.004056595,0.0057867323,0.0060794456
t_1323,47.8132,33.95037,0.005077956,0.003952043,0.005809814,0.005955475
t_1324,47.90303,33.95037,0.0053091575,0.004168419,0.0060204216,0.006242732
t_1325,47.72337,33.95037,0.0045016943,0.0033928128,0.0053316522,0.0052128457
t_1326,47.8132,34.02485,0.0056371964,0.0044648745,0.0063363723,0.006637045
t_1327,47.90303,34.02485,0.005882677,0.004695967,0.0065585873,0.0069398168
t_1328,47.72337,34.02485,0.0047531077,0.0035906064,0.005626628,0.0054903114
t_1329,47.8132,34.09927,0.0052138087,0.003968496,0.0061320486,0.0060097068
t_133,52.57427,33.95037,0.003867187,0.0030120895,0.004410331,0.0046254075
t_1330,47.18438,33.87582,0.005118339,0.0042214296,0.005448527,0.006222546
t_1331,47.27421,33.87582,0.0035162715,0.0025772795,0.0042966064,0.0040698177
t_1332,47.27421,33.95037,0.004301736,0.0033053881,0.004983943,0.0050637573
t_1333,47.18438,33.95037,0.005078829,0.0041311164,0.005512003,0.006128311
t_1334,47.36404,33.95037,0.0046561663,0.0036425164,0.005293457,0.005515515
t_1335,47.18438,34.02485,0.004637233,0.0036242567,0.0052773696,0.0054912423
t_1336,47.36404,34.02485,0.004235028,0.0031686693,0.0050571226,0.004902729
t_1337,47.27421,34.02485,0.0050619803,0.0040339995,0.005638658,0.006032823
t_1338,47.18438,34.09927,0.006727938,0.0057706293,0.006834044,0.008216002
t_1339,47.36404,34.09927,0.004501194,0.0033834127,0.005354055,0.005203518
t_134,52.75394,33.95037,0.0026987516,0.0019220678,0.0034086846,0.0031207
t_1340,47.63354,34.09927,0.005240304,0.0040386543,0.006058426,0.006088738
t_1341,47.45387,34.17363,0.005504309,0.004306165,0.0062678983,0.0064375903
t_1342,47.54371,34.17363,0.0056804824,0.004455552,0.006453018,0.006638764
t_1343,47.63354,34.17363,0.0047587105,0.0035354903,0.005811538,0.0054399627
t_1344,47.45387,34.24791,0.005537003,0.0042715454,0.0064005535,0.0064091724
t_1345,47.63354,34.24791,0.007101102,0.0058427677,0.007669641,0.008421174
t_1346,47.54371,34.24791,0.0056632925,0.004367864,0.0065536187,0.006542096
t_1347,47.54371,34.32214,0.005853888,0.0045005754,0.0068246042,0.0067298473
t_1348,47.45387,34.32214,0.0064584347,0.005157183,0.007210627,0.007562475
t_1349,47.63354,34.32214,0.006025084,0.0046407897,0.007016956,0.0069187987
t_135,52.6641,34.02485,0.004181263,0.0033238253,0.0046550897,0.0050384663
t_1350,47.90303,34.09927,0.0047112247,0.003485271,0.0057972516,0.0053754505
t_1351,47.72337,34.09927,0.004446728,0.0032705504,0.005504779,0.0050771725
t_1352,47.8132,34.17363,0.005368806,0.004069657,0.0063754595,0.0061581926
t_1353,47.90303,34.17363,0.005455345,0.004134284,0.006490599,0.006248694
t_1354,47.72337,34.17363,0.0048509426,0.0036047003,0.0059330203,0.005538064
t_1355,47.72337,34.24791,0.0050567454,0.0037559634,0.006215232,0.005752815
t_1356,47.8132,34.24791,0.0062174513,0.0048367376,0.007138313,0.007168915
t_1357,47.90303,34.24791,0.0061339145,0.004731937,0.0071343523,0.007040555
t_1358,47.72337,34.32214,0.0058071306,0.004410383,0.0069217477,0.006627512
t_1359,47.8132,34.32214,0.006438045,0.0049921563,0.0074495277,0.0073849265
t_136,52.57427,34.02485,0.002832525,0.0019977943,0.0036575908,0.0032498257
t_1360,47.27421,34.09927,0.005113913,0.0040307567,0.0057714195,0.006046362
t_1361,47.18438,34.17363,0.004498483,0.003383753,0.005344446,0.0052029197
t_1362,47.36404,34.17363,0.0061664656,0.005035517,0.0066956305,0.007357866
t_1363,47.27421,34.17363,0.004758345,0.003609973,0.0055946126,0.0055110403
t_1364,47.27421,34.24791,0.0053103697,0.004108915,0.0061146193,0.0061807376
t_1365,47.36404,34.24791,0.005425034,0.004191173,0.006258582,0.006296432
t_1366,47.18438,34.24791,0.0060981093,0.0049705342,0.006634885,0.00727382
t_1367,47.27421,34.32214,0.008313785,0.0072435006,0.008330359,0.010090483
t_1368,47.18438,34.32214,0.008006566,0.006952944,0.008047529,0.009726383
t_1369,47.36404,34.32214,0.007434513,0.006240761,0.007831922,0.008898922
t_137,52.75394,34.02485,0.0042955335,0.0034700257,0.0046831756,0.0052158935
t_1370,47.90303,34.32214,0.0065427343,0.005070021,0.007589132,0.0074913553
t_1371,47.90303,34.3963,0.010698354,0.009447754,0.01065029,0.012824514
t_1372,47.8132,34.3963,0.007250356,0.0057329373,0.008202154,0.0083431
t_1373,47.72337,34.3963,0.0061917254,0.00472494,0.007357964,0.0070506143
t_1374,47.90303,34.47039,0.0075568166,0.0059303003,0.008675586,0.0086161215
t_1375,47.72337,34.47039,0.008361574,0.006863585,0.009106085,0.009758657
t_1376,47.8132,34.47039,0.007627983,0.006032573,0.008647556,0.0087372875
t_1377,47.90303,34.54441,0.009652732,0.008041424,0.010380865,0.011231654
t_1378,47.72337,34.54441,0.0077127726,0.006076286,0.008808976,0.008801231
t_1379,47.8132,34.54441,0.008164429,0.0064912206,0.00922171,0.009327379
t_138,52.6641,34.09927,0.004201173,0.0033083516,0.004733429,0.0050324453
t_1380,47.45387,34.3963,0.009850307,0.0087607205,0.009649491,0.011941298
t_1381,47.54371,34.3963,0.009409434,0.008212993,0.009466255,0.011321653
t_1382,47.63354,34.3963,0.006149369,0.004707933,0.007255395,0.007021519
t_1383,47.54371,34.47039,0.0076782038,0.0062304786,0.008452771,0.008957076
t_1384,47.63354,34.47039,0.008097672,0.0066302307,0.008835882,0.009461606
t_1385,47.45387,34.47039,0.010765584,0.009689733,0.01040535,0.013047491
t_1386,47.45387,34.54441,0.006882547,0.0053633503,0.007937643,0.007875571
t_1387,47.54371,34.54441,0.010565169,0.009282648,0.010594602,0.012638758
t_1388,47.63354,34.54441,0.008997582,0.0074973013,0.0096453065,0.010542009
t_1389,47.45387,34.61837,0.011421524,0.010193563,0.011227375,0.013701537
t_139,52.57427,34.09927,0.005283166,0.0043957923,0.005558872,0.006442026
t_1390,46.82505,34.32214,0.006545052,0.005543342,0.0067669176,0.007950229
t_1391,46.55556,34.32214,0.0038730702,0.002880577,0.004646768,0.0044943434
t_1392,46.73522,34.32214,0.006787336,0.005850293,0.0068467106,0.008306725
t_1393,46.64539,34.32214,0.004591302,0.0035700488,0.005254319,0.0054222913
t_1394,46.64539,34.3963,0.00642172,0.005435585,0.006639819,0.007807804
t_1395,46.73522,34.3963,0.007144059,0.006176065,0.0071906582,0.008727351
t_1396,46.82505,34.3963,0.0051197177,0.003986744,0.005854581,0.006002912
t_1397,46.55556,34.3963,0.0044829184,0.0034456565,0.00519264,0.0052622664
t_1398,46.64539,34.47039,0.0069865664,0.0059856335,0.00712089,0.008504221
t_1399,46.55556,34.47039,0.006438494,0.005439164,0.006677373,0.007818064
t_14,51.2268,33.72652,0.0048396913,0.003745671,0.0055677327,0.005675237
t_140,52.48444,33.87582,0.0041565318,0.0033143652,0.004608713,0.0050195395
t_1400,46.91489,34.3963,0.006455616,0.005344673,0.006893329,0.0077435295
t_1401,47.09455,34.3963,0.0063748043,0.0051701833,0.006986851,0.007553022
t_1402,47.00472,34.3963,0.0065442733,0.00539436,0.0070326207,0.007820209
t_1403,46.91489,34.47039,0.0061149006,0.004921347,0.006757695,0.0072315685
t_1404,47.09455,34.47039,0.0066772066,0.0054188278,0.0073216762,0.00788502
t_1405,46.82505,34.47039,0.007130305,0.0060483012,0.007384423,0.008616588
t_1406,47.00472,34.47039,0.008559695,0.0075091487,0.008499883,0.010407669
t_1407,46.91489,34.54441,0.008795416,0.007749161,0.008689003,0.010698897
t_1408,47.09455,34.54441,0.006015322,0.00465488,0.006950039,0.0069301613
t_1409,47.00472,34.54441,0.009139314,0.008071019,0.0090144025,0.011099382
t_141,52.39461,33.87582,0.0043961075,0.0035326625,0.004830748,0.005314864
t_1410,46.46573,34.47039,0.0048118127,0.0037725903,0.005458855,0.005694668
t_1411,46.28606,34.47039,0.0040865205,0.0031053177,0.0047885575,0.004792092
t_1412,46.28606,34.54441,0.0044258,0.0034076478,0.005117183,0.005206228
t_1413,46.46573,34.54441,0.005155777,0.004078654,0.0057948967,0.0061070477
t_1414,46.3759,34.54441,0.0046037873,0.0035502738,0.005314947,0.0054056505
t_1415,46.28606,34.61837,0.0045229224,0.0034621041,0.0052611134,0.0052907607
t_1416,46.46573,34.61837,0.0046360623,0.0035013244,0.0054818713,0.0053640865
t_1417,46.3759,34.61837,0.004470833,0.0033725514,0.0052858167,0.005182603
t_1418,46.3759,34.69227,0.004722522,0.0035799511,0.005557083,0.005469802
t_1419,46.28606,34.69227,0.0047900486,0.0036887624,0.005538729,0.0056021092
t_142,52.30478,33.95037,0.0047757286,0.0038538296,0.005229642,0.005758271
t_1420,46.73522,34.47039,0.007379542,0.0063663633,0.0074620796,0.008983728
t_1421,46.64539,34.54441,0.0077835526,0.0067936084,0.00775304,0.009502861
t_1422,46.82505,34.54441,0.005938151,0.0047159134,0.006660157,0.006975213
t_1423,46.73522,34.54441,0.007805378,0.006763142,0.007862073,0.009487485
t_1424,46.55556,34.54441,0.0053067063,0.0041925753,0.0059762453,0.006266678
t_1425,46.64539,34.61837,0.008117442,0.0070905583,0.00809231,0.009884501
t_1426,46.55556,34.61837,0.0074358955,0.0063966555,0.0075545213,0.009032453
t_1427,46.73522,34.61837,0.0060429107,0.0048083267,0.0067652133,0.007097608
t_1428,46.82505,34.61837,0.0054207547,0.0041318326,0.0063778018,0.006235127
t_1429,46.64539,34.69227,0.0078020673,0.0066723675,0.008016858,0.009411098
t_143,52.48444,33.95037,0.0036055637,0.002720933,0.0042562657,0.0042453674
t_1430,47.00472,34.61837,0.0062416936,0.004864236,0.0071512396,0.0072035403
t_1431,46.91489,34.61837,0.008976177,0.007863325,0.008955417,0.01086494
t_1432,47.09455,34.61837,0.006702202,0.0052885455,0.0075838515,0.0077559673
t_1433,46.91489,34.69227,0.0060620517,0.0046717427,0.0070568398,0.006960173
t_1434,47.09455,34.69227,0.007988892,0.00657801,0.008653963,0.009383418
t_1435,47.00472,34.69227,0.007287544,0.005887094,0.008052661,0.008514047
t_1436,47.00472,34.7661,0.0062261517,0.0047495957,0.0074082054,0.007084857
t_1437,46.91489,34.7661,0.007372009,0.0059532723,0.008151439,0.0086017065
t_1438,47.09455,34.7661,0.0063076895,0.0047953897,0.0075681787,0.0071532154
t_1439,47.00472,34.83986,0.0061613107,0.004645677,0.0074972804,0.0069626695
t_144,52.39461,33.95037,0.004471524,0.0035703979,0.004956653,0.0053800335
t_1440,46.82505,34.69227,0.0058273436,0.004479362,0.0067934627,0.0067010173
t_1441,46.73522,34.69227,0.0066227173,0.0053525735,0.007296582,0.0078039635
t_1442,46.55556,34.69227,0.0058257347,0.0046188505,0.0065442766,0.006845762
t_1443,46.73522,34.7661,0.006141025,0.0047761938,0.007049418,0.0070871753
t_1444,46.82505,34.7661,0.007542205,0.0061997017,0.008170901,0.008893209
t_1445,46.55556,34.7661,0.0052733496,0.0040068966,0.006225582,0.0060663507
t_1446,46.64539,34.7661,0.006065046,0.004751069,0.006904716,0.0070430385
t_1447,46.55556,34.83986,0.00621318,0.0048977495,0.007029226,0.0072326404
t_1448,46.82505,34.83986,0.008036078,0.00664858,0.008655055,0.009465431
t_1449,46.73522,34.83986,0.0058651734,0.004464306,0.0069675073,0.006697873
t_145,52.48444,34.02485,0.004002562,0.003082811,0.0046245796,0.0047428384
t_1450,46.46573,34.69227,0.0049050674,0.0037236104,0.0057714097,0.0056704096
t_1451,46.3759,34.7661,0.004908009,0.0037231182,0.0057819476,0.0056708725
t_1452,46.28606,34.7661,0.0045607807,0.003423952,0.0054408885,0.0052633733
t_1453,46.46573,34.7661,0.005363651,0.0041319123,0.0062064272,0.0062184674
t_1454,46.3759,34.83986,0.0058071716,0.0045881295,0.0065479353,0.006809205
t_1455,46.28606,34.83986,0.0047739316,0.0035946064,0.005684405,0.0055013117
t_1456,46.46573,34.83986,0.005501865,0.0042230687,0.006404222,0.0063500027
t_1457,46.3759,34.91355,0.0054786867,0.004199379,0.0063900803,0.0063194945
t_1458,46.46573,34.91355,0.0061124084,0.0047881515,0.006959434,0.0070932913
t_1459,46.55556,34.91355,0.005903352,0.0045318343,0.006904582,0.006775435
t_146,52.39461,34.02485,0.005026241,0.0041018142,0.005428568,0.0060806233
t_1460,46.64539,34.83986,0.005990269,0.0046201525,0.006957336,0.006888273
t_1461,46.64539,34.91355,0.006489027,0.0050610895,0.007439821,0.007468117
t_1462,46.82505,34.91355,0.006065609,0.004580381,0.0073472965,0.0068710325
t_1463,46.73522,34.91355,0.007272355,0.0058141276,0.008127654,0.008434164
t_1464,46.55556,34.98718,0.0062780296,0.0048512723,0.0072938115,0.007200037
t_1465,46.64539,34.98718,0.007061425,0.005583211,0.00798239,0.008145104
t_1466,46.82505,34.98718,0.00626463,0.0047251075,0.0076307384,0.007070412
t_1467,46.73522,34.98718,0.0059612854,0.004477815,0.007283736,0.0067388336
t_1468,46.55556,35.06075,0.0066344356,0.0051527065,0.007673647,0.007598766
t_1469,46.82505,35.06075,0.00661692,0.0050119697,0.00803791,0.0074524996
t_147,52.30478,34.02485,0.0051748627,0.004223339,0.0055938056,0.006248935
t_1470,46.91489,34.83986,0.0061687557,0.004684799,0.007399806,0.007004277
t_1471,47.09455,34.83986,0.00643901,0.004872766,0.007814242,0.0072657964
t_1472,47.00472,34.91355,0.0066367625,0.0050461674,0.008004427,0.0074927304
t_1473,47.09455,34.91355,0.0069243778,0.0052808244,0.008338318,0.007803131
t_1474,46.91489,34.91355,0.0070698396,0.005496277,0.0082083,0.008057661
t_1475,46.91489,34.98718,0.006595297,0.0049978257,0.0080021005,0.0074327597
t_1476,47.00472,34.98718,0.008987571,0.007329104,0.009883795,0.010366028
