STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
AMIA,,22.3784,38.52795,seismic,900.0,5.7,0.63,0.0,0.18,0.0,9.4,,,,,,,inferred,Stations_USGS
LEF1,,20.7,38.83,seismic,255.39,4.0,0.63,0.0,0.013,0.0,1.74,,,,,,,inferred,Stations_USGS
KRP1,,21.8,38.92,seismic,900.0,2.9,0.63,0.0,0.01,0.0,0.41,,,,,,,inferred,Stations_USGS
PATA,,21.73,38.25,seismic,399.64,5.4,0.63,0.0,0.04,0.0,7.68,,,,,,,inferred,Stations_USGS
ZAK1,,21.9,37.785,seismic,852.48,null,null,0.0,0.001183,0.0,0.0181,,,,,,,inferred,Stations_USGS
PAT1,,21.73,38.25,seismic,399.64,5.5,0.63,0.0,0.033,0.0,7.93,,,,,,,inferred,Stations_USGS
PYR1,,21.438,37.67,seismic,310.56,null,null,0.0,0.00555,0.0,0.0549,,,,,,,inferred,Stations_USGS
MRNA,,22.117,38.5247,seismic,493.4,4.4,0.63,0.0,0.07,0.0,3.59,,,,,,,inferred,Stations_USGS
ATH3,,23.73,37.98,seismic,471.38,3.4,0.63,0.0,0.01,0.0,0.87,,,,,,,inferred,Stations_USGS
KOR1,,22.93,37.94,seismic,347.15,4.5,0.63,0.0,0.021,0.0,0.44,,,,,,,inferred,Stations_USGS
NAUA,,21.83332,38.39369,seismic,542.4,4.3,0.63,0.0,0.05,0.0,3.16,,,,,,,inferred,Stations_USGS
AGR1,,21.41,38.62,seismic,376.47,4.0,0.63,0.0,0.017,0.0,2.0,,,,,,,inferred,Stations_USGS
AIGA,,22.08526,38.25127,seismic,481.32,7.9,0.63,0.0,0.53,0.0,46.3,,,,,,,inferred,Stations_USGS
KORA,,22.93055,37.93862,seismic,347.15,3.7,0.63,0.0,0.01,0.0,1.37,,,,,,,inferred,Stations_USGS
obs_129,EXAMILLIA  KORINTHIA(1973),22.934,37.903,macroseismic,347.31,4.5,0.3,0.8059,0.049649,0.875,3.9349,1.0131,0.078626,1.0822,0.046587,1.4737,0.010198,inferred,Stations_USGS
OBS_232,Mantoudion,23.47,38.78,macroseismic,415.83,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_147,Kamarai,22.0,38.28,macroseismic,600.09,6.5,0.3,0.8059,0.273054,0.875,16.8985,1.0131,0.471648,1.0822,0.171971,1.4737,0.034333,inferred,Stations_USGS
obs_118,GALATAS  AITOLOAKARNANIA(1271),21.56,38.339,macroseismic,248.83,4.5,0.3,0.8059,0.053833,0.875,3.9349,1.0131,0.087261,1.0822,0.042829,1.4737,0.0092,inferred,Stations_USGS
OBS_156,Kastoreion,22.28,37.17,macroseismic,774.82,4.0,0.3,0.8059,0.023252,0.875,2.1544,1.0131,0.032329,1.0822,0.026567,1.4737,0.005275,inferred,Stations_USGS
obs_400,MAKRAKOMI  PHTHIOTIDA(2717),22.102,38.938,macroseismic,551.29,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_31,DESPHINA  PHOKIDA(2389),22.554,38.38,macroseismic,696.71,5.5,0.3,0.8059,0.125116,0.875,8.1544,1.0131,0.248871,1.0822,0.085647,1.4737,0.01781,inferred,Stations_USGS
OBS_191,Krokeai,22.52,36.87,macroseismic,550.0,4.0,0.3,0.8059,0.019767,0.875,2.1544,1.0131,0.029617,1.0822,0.028782,1.4737,0.005949,inferred,Stations_USGS
OBS_334,Skoulikado,20.767,37.8,macroseismic,900.0,4.0,0.3,0.8059,0.022126,0.875,2.1544,1.0131,0.031474,1.0822,0.027226,1.4737,0.005472,inferred,Stations_USGS
obs_171,LEPENOU  AITOLOAKARNANIA(2445),21.269,38.726,macroseismic,615.66,4.0,0.3,0.8059,0.029032,0.875,2.1544,1.0131,0.036442,1.0822,0.023812,1.4737,0.004475,inferred,Stations_USGS
obs_331,PEIRAIAS  PIREAS(182671),23.656,37.946,macroseismic,251.73,4.0,0.3,0.8059,0.023165,0.875,2.1544,1.0131,0.032263,1.0822,0.026617,1.4737,0.00529,inferred,Stations_USGS
obs_40,PROSILIO  PHOKIDA(268),22.312,38.61,macroseismic,900.0,5.5,0.3,0.8059,0.114498,0.875,8.1544,1.0131,0.237534,1.0822,0.090432,1.4737,0.018928,inferred,Stations_USGS
obs_262,LAFKA  KORINTHIA(399),22.404,37.818,macroseismic,900.0,4.0,0.3,0.8059,0.039356,0.875,2.1544,1.0131,0.044035,1.0822,0.02003,1.4737,0.003452,inferred,Stations_USGS
OBS_133,Ithaki,20.72,38.37,macroseismic,600.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_31,Aigina,23.42,37.75,macroseismic,600.0,4.0,0.3,0.8059,0.024492,0.875,2.1544,1.0131,0.033247,1.0822,0.025895,1.4737,0.005076,inferred,Stations_USGS
OBS_340,Sofikon,23.03,37.78,macroseismic,734.23,4.5,0.3,0.8059,0.046979,0.875,3.9349,1.0131,0.073224,1.0822,0.048192,1.4737,0.010593,inferred,Stations_USGS
OBS_378,Velestinon,22.733,39.383,macroseismic,527.86,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_238,ISTIAIA  EVIA(5165),23.148,38.965,macroseismic,289.66,4.0,0.3,0.8059,0.026488,0.875,2.1544,1.0131,0.034683,1.0822,0.024914,1.4737,0.00479,inferred,Stations_USGS
obs_389,LONKANIKOS  LAKONIA(716),22.259,37.247,macroseismic,701.71,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_344,Spata,23.92,37.95,macroseismic,387.12,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_256,Nafpaktos,21.82,38.37,macroseismic,600.0,4.5,0.3,0.8059,0.062667,0.875,3.9349,1.0131,0.106123,1.0822,0.035814,1.4737,0.007033,inferred,Stations_USGS
OBS_152,Kardamas,21.32,37.77,macroseismic,299.45,4.0,0.3,0.8059,0.028016,0.875,2.1544,1.0131,0.035749,1.0822,0.024234,1.4737,0.004595,inferred,Stations_USGS
OBS_284,Perama,23.57,37.97,macroseismic,585.29,4.0,0.3,0.8059,0.024211,0.875,2.1544,1.0131,0.033041,1.0822,0.026043,1.4737,0.005119,inferred,Stations_USGS
obs_356,NIATA  LAKONIA(789),22.854,36.893,macroseismic,487.69,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_357,Syvros,20.65,38.6,macroseismic,600.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_234,SIMOPOULO  ELIA(516),21.559,37.855,macroseismic,341.01,4.0,0.3,0.8059,0.033511,0.875,2.1544,1.0131,0.039375,1.0822,0.022186,1.4737,0.004024,inferred,Stations_USGS
OBS_314,Riolos,21.45,38.03,macroseismic,360.76,4.0,0.3,0.8059,0.03459,0.875,2.1544,1.0131,0.040054,1.0822,0.021842,1.4737,0.003931,inferred,Stations_USGS
obs_1,VALIMITIKA  ACHAIA(550),22.135,38.223,macroseismic,284.81,7.0,0.3,0.8059,0.399553,0.875,24.3263,1.0131,0.646046,1.0822,0.245113,1.4737,0.047983,inferred,Stations_USGS
obs_99,SYKIA  PHOKIDA(226),22.22,38.645,macroseismic,900.0,5.0,0.3,0.8059,0.082041,0.875,5.6645,1.0131,0.177783,1.0822,0.061633,1.4737,0.01311,inferred,Stations_USGS
OBS_150,Kamena Vourla,22.77,38.77,macroseismic,900.0,4.0,0.3,0.8059,0.036162,0.875,2.1544,1.0131,0.041026,1.0822,0.021368,1.4737,0.003804,inferred,Stations_USGS
OBS_108,Evinochorion,21.52,38.37,macroseismic,324.33,4.0,0.3,0.8059,0.038645,0.875,2.1544,1.0131,0.043013,1.0822,0.020464,1.4737,0.003565,inferred,Stations_USGS
obs_409,MENIDI  AITOLOAKARNANIA(1514),21.158,39.042,macroseismic,622.28,2.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_290,VOLOS  MAGNISIA(77192),22.924,39.349,macroseismic,446.29,4.0,0.3,0.8059,0.02304,0.875,2.1544,1.0131,0.032169,1.0822,0.026688,1.4737,0.005311,inferred,Stations_USGS
obs_301,MIKROMANI  MESSINIA(735),22.034,37.067,macroseismic,239.73,4.0,0.3,0.8059,0.021708,0.875,2.1544,1.0131,0.031152,1.0822,0.027483,1.4737,0.00555,inferred,Stations_USGS
OBS_186,Kremmydia,21.77,36.97,macroseismic,405.27,4.0,0.3,0.8059,0.020327,0.875,2.1544,1.0131,0.030066,1.0822,0.028389,1.4737,0.005827,inferred,Stations_USGS
obs_162,DRYMOS  AITOLOAKARNANIA(688),21.03,38.868,macroseismic,805.06,4.0,0.3,0.8059,0.024509,0.875,2.1544,1.0131,0.03326,1.0822,0.025887,1.4737,0.005073,inferred,Stations_USGS
OBS_29,Agridion,22.25,38.02,macroseismic,866.13,4.5,0.3,0.8059,0.062912,0.875,3.9349,1.0131,0.106657,1.0822,0.03565,1.4737,0.006985,inferred,Stations_USGS
OBS_101,Ellopia,23.12,38.27,macroseismic,380.98,4.0,0.3,0.8059,0.033447,0.875,2.1544,1.0131,0.039334,1.0822,0.022207,1.4737,0.00403,inferred,Stations_USGS
OBS_116,Galatas,21.57,38.33,macroseismic,222.9,4.5,0.3,0.8059,0.054115,0.875,3.9349,1.0131,0.087851,1.0822,0.042566,1.4737,0.009115,inferred,Stations_USGS
obs_242,PSACHNA  EVIA(5838),23.647,38.61,macroseismic,494.69,4.0,0.3,0.8059,0.02361,0.875,2.1544,1.0131,0.032596,1.0822,0.026368,1.4737,0.005216,inferred,Stations_USGS
OBS_342,Sparti,22.417,37.067,macroseismic,345.23,4.0,0.3,0.8059,0.021899,0.875,2.1544,1.0131,0.031299,1.0822,0.027365,1.4737,0.005514,inferred,Stations_USGS
obs_283,SPARTI  LAKONIA(14084),22.429,37.053,macroseismic,320.46,4.0,0.3,0.8059,0.021726,0.875,2.1544,1.0131,0.031166,1.0822,0.027472,1.4737,0.005547,inferred,Stations_USGS
OBS_219,Loutra Aidipsou,23.02,38.83,macroseismic,600.0,4.0,0.3,0.8059,0.030216,0.875,2.1544,1.0131,0.037236,1.0822,0.023348,1.4737,0.004345,inferred,Stations_USGS
obs_222,ASPROPYRGOS  DYTIKI-ATTIKI(15715),23.582,38.102,macroseismic,489.72,4.0,0.3,0.8059,0.024557,0.875,2.1544,1.0131,0.033295,1.0822,0.025862,1.4737,0.005066,inferred,Stations_USGS
obs_74,GOUMERO  ELIA(1032),21.595,37.766,macroseismic,570.22,5.0,0.3,0.8059,0.065936,0.875,5.6645,1.0131,0.149993,1.0822,0.070467,1.4737,0.015234,inferred,Stations_USGS
OBS_77,Chouni,21.53,38.83,macroseismic,900.0,4.0,0.3,0.8059,0.031866,0.875,2.1544,1.0131,0.03832,1.0822,0.022744,1.4737,0.004177,inferred,Stations_USGS
OBS_227,Malesina,23.22,38.62,macroseismic,589.58,4.0,0.3,0.8059,0.029621,0.875,2.1544,1.0131,0.036839,1.0822,0.023578,1.4737,0.004409,inferred,Stations_USGS
OBS_238,Mation,22.33,37.82,macroseismic,763.13,4.0,0.3,0.8059,0.039529,0.875,2.1544,1.0131,0.044286,1.0822,0.019926,1.4737,0.003425,inferred,Stations_USGS
OBS_255,Mytikas,24.07,38.37,macroseismic,889.62,4.0,0.3,0.8059,0.0201,0.875,2.1544,1.0131,0.029885,1.0822,0.028546,1.4737,0.005875,inferred,Stations_USGS
OBS_214,Lidorikion,22.2,38.52,macroseismic,599.13,5.0,0.3,0.8059,0.093656,0.875,5.6645,1.0131,0.190599,1.0822,0.056828,1.4737,0.011971,inferred,Stations_USGS
obs_299,MELIGALAS  MESSINIA(1405),21.972,37.214,macroseismic,311.7,4.0,0.3,0.8059,0.023498,0.875,2.1544,1.0131,0.032512,1.0822,0.02643,1.4737,0.005234,inferred,Stations_USGS
OBS_68,Avramion,21.92,37.02,macroseismic,438.24,4.0,0.3,0.8059,0.02105,0.875,2.1544,1.0131,0.030639,1.0822,0.027903,1.4737,0.005678,inferred,Stations_USGS
OBS_103,Empesos,21.317,39.033,macroseismic,900.0,4.0,0.3,0.8059,0.025784,0.875,2.1544,1.0131,0.034183,1.0822,0.025247,1.4737,0.004886,inferred,Stations_USGS
obs_348,THISVI  VIOTIA(528),22.956,38.269,macroseismic,613.69,4.0,0.3,0.8059,0.038365,0.875,2.1544,1.0131,0.042613,1.0822,0.02064,1.4737,0.003611,inferred,Stations_USGS
obs_105,KALLITHEA  VIOTIA(865),23.429,38.299,macroseismic,344.05,5.0,0.3,0.8059,0.061495,0.875,5.6645,1.0131,0.137112,1.0822,0.073543,1.4737,0.015981,inferred,Stations_USGS
obs_131,KOKKONI  KORINTHIA(1086),22.776,37.968,macroseismic,316.34,4.5,0.3,0.8059,0.053248,0.875,3.9349,1.0131,0.086043,1.0822,0.043383,1.4737,0.009379,inferred,Stations_USGS
obs_149,AGIOS-VLASIOS  AITOLOAKARNANIA(445),21.495,38.837,macroseismic,575.75,4.0,0.3,0.8059,0.031138,0.875,2.1544,1.0131,0.037845,1.0822,0.023004,1.4737,0.004249,inferred,Stations_USGS
obs_275,GEORGITSI  LAKONIA(586),22.267,37.185,macroseismic,900.0,4.0,0.3,0.8059,0.023458,0.875,2.1544,1.0131,0.032483,1.0822,0.026452,1.4737,0.005241,inferred,Stations_USGS
obs_236,AGIA-ANNA  EVIA(1365),23.409,38.865,macroseismic,539.2,4.0,0.3,0.8059,0.024721,0.875,2.1544,1.0131,0.033415,1.0822,0.025777,1.4737,0.005041,inferred,Stations_USGS
obs_347,THESPIES  VIOTIA(1839),23.139,38.295,macroseismic,341.19,4.0,0.3,0.8059,0.032987,0.875,2.1544,1.0131,0.039041,1.0822,0.022359,1.4737,0.004072,inferred,Stations_USGS
OBS_3,Afidnai,23.82,38.2,macroseismic,555.9,4.0,0.3,0.8059,0.022137,0.875,2.1544,1.0131,0.031482,1.0822,0.027219,1.4737,0.00547,inferred,Stations_USGS
OBS_390,Ydra,23.47,37.33,macroseismic,466.89,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_90,ARTOTINA  PHOKIDA(285),22.044,38.693,macroseismic,715.88,5.0,0.3,0.8059,0.078664,0.875,5.6645,1.0131,0.173897,1.0822,0.063241,1.4737,0.013495,inferred,Stations_USGS
OBS_148,Kamarion,22.57,38.08,macroseismic,900.0,4.5,0.3,0.8059,0.061542,0.875,3.9349,1.0131,0.103675,1.0822,0.036586,1.4737,0.007262,inferred,Stations_USGS
obs_19,KOUNINA  ACHAIA(577),22.018,38.189,macroseismic,450.8,5.5,0.3,0.8059,0.13776,0.875,8.1544,1.0131,0.261791,1.0822,0.08074,1.4737,0.01667,inferred,Stations_USGS
OBS_304,Prosilion,22.32,38.57,macroseismic,900.0,5.5,0.3,0.8059,0.118937,0.875,8.1544,1.0131,0.242332,1.0822,0.088348,1.4737,0.01844,inferred,Stations_USGS
OBS_371,Valimitika,22.133,38.233,macroseismic,291.57,7.0,0.3,0.8059,0.399553,0.875,24.3263,1.0131,0.646046,1.0822,0.245113,1.4737,0.047983,inferred,Stations_USGS
OBS_197,Kyriakion,22.77,38.33,macroseismic,900.0,4.0,0.3,0.8059,0.042121,0.875,2.1544,1.0131,0.04806,1.0822,0.018491,1.4737,0.003061,inferred,Stations_USGS
OBS_138,Kallifonion,22.02,37.95,macroseismic,852.42,5.0,0.3,0.8059,0.078771,0.875,5.6645,1.0131,0.174021,1.0822,0.063188,1.4737,0.013482,inferred,Stations_USGS
obs_204,AGIOS-PETROS  ARKADIA(1338),22.569,37.323,macroseismic,543.22,4.0,0.3,0.8059,0.025283,0.875,2.1544,1.0131,0.033822,1.0822,0.025493,1.4737,0.004958,inferred,Stations_USGS
OBS_86,Diakopion,22.12,38.57,macroseismic,756.58,4.0,0.3,0.8059,0.047535,0.875,2.1544,1.0131,0.056159,1.0822,0.016038,1.4737,0.002472,inferred,Stations_USGS
OBS_158,Kastrakion,21.88,38.42,macroseismic,458.68,5.0,0.3,0.8059,0.088272,0.875,5.6645,1.0131,0.184758,1.0822,0.058928,1.4737,0.012467,inferred,Stations_USGS
OBS_270,Paliampela,21.77,38.53,macroseismic,797.86,4.0,0.3,0.8059,0.042317,0.875,2.1544,1.0131,0.048348,1.0822,0.01839,1.4737,0.003036,inferred,Stations_USGS
obs_153,ANGELOKASTRO  AITOLOAKARNANIA(1.849),21.289,38.578,macroseismic,449.3,4.0,0.3,0.8059,0.030923,0.875,2.1544,1.0131,0.037704,1.0822,0.023083,1.4737,0.004271,inferred,Stations_USGS
OBS_54,Apideon,21.42,38.07,macroseismic,288.65,5.5,0.3,0.8059,0.09276,0.875,8.1544,1.0131,0.212646,1.0822,0.102888,1.4737,0.021874,inferred,Stations_USGS
OBS_250,Mintiloglion,21.7,38.183,macroseismic,450.29,4.5,0.3,0.8059,0.057391,0.875,3.9349,1.0131,0.094759,1.0822,0.039721,1.4737,0.008216,inferred,Stations_USGS
OBS_65,Athikia,22.92,37.82,macroseismic,478.54,4.0,0.3,0.8059,0.032599,0.875,2.1544,1.0131,0.038793,1.0822,0.02249,1.4737,0.004107,inferred,Stations_USGS
obs_42,ANTIKYRA  VIOTIA(2346),22.624,38.396,macroseismic,900.0,5.5,0.3,0.8059,0.117454,0.875,8.1544,1.0131,0.240738,1.0822,0.08903,1.4737,0.0186,inferred,Stations_USGS
OBS_240,Mavrommation,23.12,38.32,macroseismic,420.33,4.0,0.3,0.8059,0.033527,0.875,2.1544,1.0131,0.039385,1.0822,0.022181,1.4737,0.004023,inferred,Stations_USGS
OBS_221,Lykoporia,22.483,38.133,macroseismic,453.35,5.0,0.3,0.8059,0.092697,0.875,5.6645,1.0131,0.189571,1.0822,0.057188,1.4737,0.012056,inferred,Stations_USGS
obs_44,AGIOS-STEPHANOS  ACHAIA(798),21.65,38.114,macroseismic,289.89,5.0,0.3,0.8059,0.075028,0.875,5.6645,1.0131,0.169624,1.0822,0.065102,1.4737,0.01394,inferred,Stations_USGS
obs_123,PAPPADATES  AITOLOAKARNANIA(1733),21.448,38.526,macroseismic,677.58,4.5,0.3,0.8059,0.050408,0.875,3.9349,1.0131,0.080178,1.0822,0.046155,1.4737,0.010092,inferred,Stations_USGS
obs_237,ERETRIA  EVIA(4987),23.824,38.429,macroseismic,611.83,4.0,0.3,0.8059,0.022168,0.875,2.1544,1.0131,0.031506,1.0822,0.027201,1.4737,0.005465,inferred,Stations_USGS
obs_22,MAVRIKI  ACHAIA(526),22.03,38.151,macroseismic,900.0,5.5,0.3,0.8059,0.13204,0.875,8.1544,1.0131,0.256019,1.0822,0.082866,1.4737,0.017163,inferred,Stations_USGS
obs_378,MAKRYKAPA  EVIA(1039),23.757,38.632,macroseismic,758.57,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_370,Tryfos,21.07,38.82,macroseismic,561.72,4.0,0.3,0.8059,0.025343,0.875,2.1544,1.0131,0.033865,1.0822,0.025463,1.4737,0.004949,inferred,Stations_USGS
obs_54,METOCHI  ACHAIA(1863),21.39,38.116,macroseismic,182.37,5.0,0.3,0.8059,0.067736,0.875,5.6645,1.0131,0.155288,1.0822,0.069313,1.4737,0.014955,inferred,Stations_USGS
obs_85,MANNA  KORINTHIA(670),22.493,37.949,macroseismic,563.24,5.0,0.3,0.8059,0.078816,0.875,5.6645,1.0131,0.174074,1.0822,0.063166,1.4737,0.013477,inferred,Stations_USGS
OBS_230,Manesion,21.668,37.984,macroseismic,612.48,5.0,0.3,0.8059,0.072431,0.875,5.6645,1.0131,0.166512,1.0822,0.066523,1.4737,0.014282,inferred,Stations_USGS
obs_215,CHAIDARI  ATHINA(47.437),23.629,38.002,macroseismic,593.79,4.0,0.3,0.8059,0.023676,0.875,2.1544,1.0131,0.032645,1.0822,0.026332,1.4737,0.005205,inferred,Stations_USGS
obs_343,LEONTARI  VIOTIA(1246),23.183,38.295,macroseismic,300.6,4.0,0.3,0.8059,0.031885,0.875,2.1544,1.0131,0.038332,1.0822,0.022737,1.4737,0.004175,inferred,Stations_USGS
obs_209,LEVIDI  ARKADIA(1142),22.294,37.672,macroseismic,900.0,4.0,0.3,0.8059,0.034635,0.875,2.1544,1.0131,0.040082,1.0822,0.021828,1.4737,0.003927,inferred,Stations_USGS
OBS_104,Erateini,22.22,38.33,macroseismic,600.0,7.0,0.3,0.8059,0.399553,0.875,24.3263,1.0131,0.646046,1.0822,0.245113,1.4737,0.047983,inferred,Stations_USGS
OBS_222,Lykouria,22.2,37.87,macroseismic,900.0,4.0,0.3,0.8059,0.040586,0.875,2.1544,1.0131,0.045815,1.0822,0.019317,1.4737,0.003269,inferred,Stations_USGS
OBS_134,Kainourgion,21.47,38.58,macroseismic,288.3,4.0,0.3,0.8059,0.035336,0.875,2.1544,1.0131,0.040518,1.0822,0.021613,1.4737,0.003869,inferred,Stations_USGS
OBS_28,Agnanteron,21.85,39.47,macroseismic,212.29,4.0,0.3,0.8059,0.02274,0.875,2.1544,1.0131,0.031942,1.0822,0.026861,1.4737,0.005362,inferred,Stations_USGS
obs_52,LIVARTZI  ACHAIA(349),21.9,37.919,macroseismic,900.0,5.0,0.3,0.8059,0.075328,0.875,5.6645,1.0131,0.169981,1.0822,0.064943,1.4737,0.013902,inferred,Stations_USGS
OBS_74,Chiliomodion,22.87,37.78,macroseismic,900.0,4.0,0.3,0.8059,0.032559,0.875,2.1544,1.0131,0.038767,1.0822,0.022503,1.4737,0.004111,inferred,Stations_USGS
obs_87,PHENEOS  KORINTHIA(290),22.3,37.883,macroseismic,245.75,5.0,0.3,0.8059,0.076727,0.875,5.6645,1.0131,0.171633,1.0822,0.064215,1.4737,0.013728,inferred,Stations_USGS
obs_20,LEONTIo  ACHAIA(450),21.897,38.132,macroseismic,460.12,5.5,0.3,0.8059,0.118424,0.875,8.1544,1.0131,0.241782,1.0822,0.088582,1.4737,0.018495,inferred,Stations_USGS
OBS_349,Stavros,22.37,38.9,macroseismic,456.65,4.0,0.3,0.8059,0.035915,0.875,2.1544,1.0131,0.040875,1.0822,0.021441,1.4737,0.003823,inferred,Stations_USGS
obs_24,ROUPAKIA  ACHAIA(318),21.64,37.979,macroseismic,715.73,5.5,0.3,0.8059,0.097757,0.875,8.1544,1.0131,0.218593,1.0822,0.099632,1.4737,0.021099,inferred,Stations_USGS
OBS_346,Spolaita,21.35,38.7,macroseismic,451.33,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_397,SYVROS  LEVKADA(458),20.633,38.658,macroseismic,582.41,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_289,NEA-IONIA  MAGNISIA(28537),22.914,39.394,macroseismic,568.6,4.0,0.3,0.8059,0.022544,0.875,2.1544,1.0131,0.031793,1.0822,0.026976,1.4737,0.005397,inferred,Stations_USGS
OBS_196,Kypseli,23.45,37.75,macroseismic,408.44,4.0,0.3,0.8059,0.024175,0.875,2.1544,1.0131,0.033014,1.0822,0.026062,1.4737,0.005125,inferred,Stations_USGS
OBS_285,Perdikakion,21.35,39.03,macroseismic,900.0,4.0,0.3,0.8059,0.026147,0.875,2.1544,1.0131,0.034441,1.0822,0.025074,1.4737,0.004836,inferred,Stations_USGS
obs_83,KATO-SYNOIKIA-TRIKALON  KORINTHIA(291),22.493,38.0,macroseismic,900.0,5.0,0.3,0.8059,0.081863,0.875,5.6645,1.0131,0.17758,1.0822,0.061715,1.4737,0.01313,inferred,Stations_USGS
OBS_339,Sofades,22.1,39.333,macroseismic,214.37,4.0,0.3,0.8059,0.025109,0.875,2.1544,1.0131,0.033697,1.0822,0.02558,1.4737,0.004983,inferred,Stations_USGS
obs_268,PSARI  KORINTHIA(473),22.533,37.867,macroseismic,537.44,4.0,0.3,0.8059,0.039816,0.875,2.1544,1.0131,0.044699,1.0822,0.019758,1.4737,0.003382,inferred,Stations_USGS
obs_71,VOMVOKOU  AITOLOAKARNANIA(177),21.813,38.421,macroseismic,900.0,5.0,0.3,0.8059,0.083889,0.875,5.6645,1.0131,0.179877,1.0822,0.060797,1.4737,0.012911,inferred,Stations_USGS
obs_334,AGIOS-GEORGIOS  VIOTIA(2170),22.92,38.391,macroseismic,753.98,4.0,0.3,0.8059,0.038943,0.875,2.1544,1.0131,0.043442,1.0822,0.02028,1.4737,0.003517,inferred,Stations_USGS
obs_112,KERTEZI  ACHAIA(542),22.0,37.974,macroseismic,719.13,4.5,0.3,0.8059,0.058548,0.875,3.9349,1.0131,0.097228,1.0822,0.038798,1.4737,0.007931,inferred,Stations_USGS
OBS_280,Pefki,23.8,38.05,macroseismic,422.82,4.0,0.3,0.8059,0.022072,0.875,2.1544,1.0131,0.031433,1.0822,0.027259,1.4737,0.005482,inferred,Stations_USGS
obs_324,YPATI  PHTHIOTIDA(1037),22.254,38.854,macroseismic,900.0,4.0,0.3,0.8059,0.038241,0.875,2.1544,1.0131,0.042435,1.0822,0.020719,1.4737,0.003632,inferred,Stations_USGS
obs_267,POULLITSA  KORINTHIA(772),22.748,37.939,macroseismic,477.98,4.0,0.3,0.8059,0.038941,0.875,2.1544,1.0131,0.043439,1.0822,0.020281,1.4737,0.003517,inferred,Stations_USGS
obs_143,LYKOURIA  ACHAIA(597),22.209,37.842,macroseismic,733.93,4.0,0.3,0.8059,0.039892,0.875,2.1544,1.0131,0.04481,1.0822,0.019713,1.4737,0.00337,inferred,Stations_USGS
OBS_269,Palairos,20.883,38.783,macroseismic,568.31,4.0,0.3,0.8059,0.023532,0.875,2.1544,1.0131,0.032538,1.0822,0.026411,1.4737,0.005228,inferred,Stations_USGS
obs_300,MESSINI  MESSINIA(6519),22.002,37.04,macroseismic,347.34,4.0,0.3,0.8059,0.021364,0.875,2.1544,1.0131,0.030884,1.0822,0.027701,1.4737,0.005616,inferred,Stations_USGS
OBS_184,Koroni,21.75,37.233,macroseismic,900.0,4.0,0.3,0.8059,0.023261,0.875,2.1544,1.0131,0.032336,1.0822,0.026562,1.4737,0.005273,inferred,Stations_USGS
obs_181,PAPPADATOS  AITOLOAKARNANIA(1059),21.195,38.732,macroseismic,341.75,4.0,0.3,0.8059,0.027794,0.875,2.1544,1.0131,0.035595,1.0822,0.02433,1.4737,0.004622,inferred,Stations_USGS
obs_368,SPATA-LOUTSAS  ANATOLIKI-ATTIKI(7796),23.934,37.971,macroseismic,424.69,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_75,MYRSINI  ELIA(1160),21.215,37.924,macroseismic,217.41,5.0,0.3,0.8059,0.062673,0.875,5.6645,1.0131,0.140504,1.0822,0.072693,1.4737,0.015774,inferred,Stations_USGS
obs_163,EMPESOS  AITOLOAKARNANIA(811),21.325,39.025,macroseismic,761.45,4.0,0.3,0.8059,0.025966,0.875,2.1544,1.0131,0.034313,1.0822,0.02516,1.4737,0.004861,inferred,Stations_USGS
obs_330,KYPSELI  PIREAS(1595),23.458,37.758,macroseismic,416.48,4.0,0.3,0.8059,0.024152,0.875,2.1544,1.0131,0.032998,1.0822,0.026074,1.4737,0.005129,inferred,Stations_USGS
obs_103,AGIOS-VLASIOS  VIOTIA(381),22.797,38.498,macroseismic,487.75,5.0,0.3,0.8059,0.075543,0.875,5.6645,1.0131,0.170235,1.0822,0.06483,1.4737,0.013875,inferred,Stations_USGS
OBS_257,Nea Avorani,21.42,38.58,macroseismic,346.53,4.0,0.3,0.8059,0.033974,0.875,2.1544,1.0131,0.039667,1.0822,0.022036,1.4737,0.003984,inferred,Stations_USGS
